category,title,text,text_clean,pos,text_clean_pos
World,Deadlock in peace talks compounds Sri Lanka's economic woes (AFP),"AFP - The latest failed attempt to revive peace talks is bad news for Sri Lanka's economy, already in trouble from high inflation, a foreign exchange crisis and a falling rupee.",afp latest failed attempt revive peace talk bad news sri lankas economy already trouble high inflation foreign exchange crisis falling rupee,IN DT JJS JJ NN TO VB NN NNS VBZ JJ NN IN JJ JJ NN RB IN NN IN JJ NN DT JJ NN NN CC DT VBG NN,afp_IN latest_JJS failed_JJ attempt_NN revive_VB peace_NN talk_NNS bad_JJ news_NN sri_JJ lankas_JJ economy_NN already_RB trouble_NN high_JJ inflation_NN foreign_JJ exchange_NN crisis_NN falling_VBG rupee_NN
World,"Diplomats: IAEA, Brazil Reach Agreement","Brazil has agreed in principle to let the U.N. atomic watchdog agency see parts of equipment to enrich uranium, diplomats said Wednesday. Such a deal would resolve months of dispute over access to the technology that can be used to build nuclear weapons.",brazil agreed principle let un atomic watchdog agency see part equipment enrich uranium diplomat said wednesday deal would resolve month dispute access technology used build nuclear weapon,NN VBZ VBN IN NN TO VB DT JJ JJ NN NN VBP NNS IN NN TO VB JJ NNS VBD NN PDT DT NN MD VB NNS IN NN IN NN TO DT NN WDT MD VB VBN TO VB JJ NNS,brazil_NN agreed_VBN principle_NN let_VB un_JJ atomic_JJ watchdog_NN agency_NN see_VBP part_NNS equipment_NN enrich_VB uranium_JJ diplomat_NNS said_VBD wednesday_NN deal_NN would_MD resolve_VB month_NNS dispute_NN access_NN technology_NN used_VBN build_VB nuclear_JJ weapon_NNS
World,Sadr agrees to end Najaf crisis,"NAJAF, Iraq (Reuters) - A radical Iraqi cleric leading a Shi #39;ite uprising has agreed to disarm his militia and leave one of the country #39;s holiest Islamic shrines after warnings of an onslaught by government forces. ",najaf iraq reuters radical iraqi cleric leading shi 39ite uprising agreed disarm militia leave one country 39s holiest islamic shrine warning onslaught government force,JJ NN NNS DT JJ NN NN VBG DT JJ CD NN VBZ VBN TO VB PRP$ NN CC VBP CD IN DT NN CD JJS JJ NNS IN NNS IN DT NN IN NN NNS,najaf_JJ iraq_NN reuters_NNS radical_JJ iraqi_NN cleric_NN leading_VBG shi_JJ 39ite_CD uprising_NN agreed_VBN disarm_VB militia_NN leave_VBP one_CD country_NN 39s_CD holiest_JJS islamic_JJ shrine_NNS warning_NNS onslaught_NN government_NN force_NNS
World,Rock singer Etheridge has cancer,US rock star Melissa Etheridge cancels a tour after being diagnosed with breast cancer.,u rock star melissa etheridge cancel tour diagnosed breast cancer,PRP VBP JJ NN NN VBZ DT NN IN VBG VBN IN NN NN,u_PRP rock_VBP star_JJ melissa_NN etheridge_NN cancel_VBZ tour_NN diagnosed_VBN breast_NN cancer_NN
World,Video: Abducted Aid Worker Pleads for Life,"Margaret Hassan, the kidnapped director of CARE International in Iraq, appears in this image made from television in a videotape aired by the Arabic television station Al-Jazeera, Friday, Oct. 22, 2004.",margaret hassan kidnapped director care international iraq appears image made television videotape aired arabic television station aljazeera friday oct 22 2004,JJ VBD DT JJ NN IN NN JJ IN JJ VBZ IN DT NN VBD IN NN IN DT NN VBN IN DT JJ NN NN NN NN IN CD CD,margaret_JJ hassan_VBD kidnapped_JJ director_NN care_NN international_JJ iraq_JJ appears_VBZ image_NN made_VBD television_NN videotape_NN aired_VBN arabic_JJ television_NN station_NN aljazeera_NN friday_NN oct_IN 22_CD 2004_CD
World,Negotiations Seek End to IRA Threat (AP),AP - The British and Irish governments summoned rival Northern Ireland parties to a moat-surrounded castle Thursday in hopes of crafting a new peace deal for the British territory.,ap british irish government summoned rival northern ireland party moatsurrounded castle thursday hope crafting new peace deal british territory,IN DT JJ CC JJ NNS VBD JJ JJ NN NNS TO DT VBN NN NN IN NNS IN VBG DT JJ NN NN IN DT JJ NN,ap_IN british_JJ irish_JJ government_NNS summoned_VBD rival_JJ northern_JJ ireland_NN party_NNS moatsurrounded_VBN castle_NN thursday_NN hope_NNS crafting_VBG new_JJ peace_NN deal_NN british_JJ territory_NN
World,Chile Finds Rails Possibly Used in Deaths (AP),AP - Divers working under a court order on Wednesday found several pieces of railroad track believed used to sink the bodies of dissidents killed during the dictatorship of Gen. Augusto Pinochet.,ap diver working court order wednesday found several piece railroad track believed used sink body dissident killed dictatorship gen augusto pinochet,NN NNS VBG IN DT NN NN IN NN VBD JJ NNS IN NN NN VBD VBN TO VB DT NNS IN NNS VBN IN DT NN IN NN NN NN,ap_NN diver_NNS working_VBG court_NN order_NN wednesday_NN found_VBD several_JJ piece_NNS railroad_NN track_NN believed_VBD used_VBN sink_VB body_NNS dissident_NNS killed_VBN dictatorship_NN gen_NN augusto_NN pinochet_NN
World,Groups Seek to Address Voting Troubles (AP),"AP - Despite President Bush's clear margin of victory in the 2004 presidential race, voting and civil rights advocates say the election did not go as smoothly as Americans might think.",ap despite president bush clear margin victory 2004 presidential race voting civil right advocate say election go smoothly american might think,JJ IN NN NNS JJ NN IN NN IN DT CD JJ NN NN CC JJ NNS NNS VBP DT NN VBD RB VB RB RB IN NNS MD VB,ap_JJ despite_IN president_NN bush_NNS clear_JJ margin_NN victory_NN 2004_CD presidential_JJ race_NN voting_NN civil_JJ right_NNS advocate_NNS say_VBP election_NN go_VB smoothly_RB american_NNS might_MD think_VB
World,"Bush, Kerry Tentatively OK Three Debates","NEW YORK - The campaigns of President Bush and Sen. John Kerry tentatively have agreed to a series of three debates that both sides hope will give them momentum in the closing weeks of the presidential election campaign, a person familiar with the debate negotiations said Sunday night...",new york campaign president bush sen john kerry tentatively agreed series three debate side hope give momentum closing week presidential election campaign person familiar debate negotiation said sunday night,JJ NN DT NNS IN NN NN CC NN NN VBP RB VBP VBN TO DT NN IN CD NNS IN DT NNS VBP MD VB PRP JJS IN DT NN NNS IN DT JJ NN NN DT NN JJ IN DT NN NNS VBD JJ NN,new_JJ york_NN campaign_NNS president_NN bush_NN sen_NN john_NN kerry_VBP tentatively_RB agreed_VBN series_NN three_CD debate_NNS side_NNS hope_VBP give_VB momentum_JJS closing_NN week_NNS presidential_JJ election_NN campaign_NN person_NN familiar_JJ debate_NN negotiation_NNS said_VBD sunday_JJ night_NN
World,U.N. Peacekeepers Hurt in Haiti Shootouts (AP),"AP - Two U.N. peacekeepers were wounded in shootouts with supporters of Haiti's ousted president in the capital and storm survivors in flood-ravaged Gonaives, the first casualties of the 4-month-old U.N. mission, officials said Sunday.",ap two un peacekeeper wounded shootout supporter haiti ousted president capital storm survivor floodravaged gonaives first casualty 4monthold un mission official said sunday,RB CD JJ NNS VBD VBN IN NNS IN NNS IN NN VBN NN IN DT NN CC NN NNS IN JJ NNS DT JJ NNS IN DT CD JJ NN NNS VBD JJ,ap_RB two_CD un_JJ peacekeeper_NNS wounded_VBN shootout_NNS supporter_NNS haiti_NN ousted_VBN president_NN capital_NN storm_NN survivor_NNS floodravaged_JJ gonaives_NNS first_JJ casualty_NNS 4monthold_CD un_JJ mission_NN official_NNS said_VBD sunday_JJ
World,"Iran advances move to nuclear fuel, defying UN","PARIS, SEPTEMBER 21: Iran defied the United Nations on Tuesday by announcing that it had begun converting tons of uranium into the gas needed to turn the radioactive element into nuclear fuel.",paris september 21 iran defied united nation tuesday announcing begun converting ton uranium gas needed turn radioactive element nuclear fuel,JJ VBD CD NN VBD DT JJ NNS IN NN IN VBG IN PRP VBD VBN VBG NNS IN NN IN DT NN VBN TO VB DT JJ NN IN JJ NN,paris_JJ september_VBD 21_CD iran_NN defied_VBD united_JJ nation_NNS tuesday_NN announcing_VBG begun_VBN converting_VBG ton_NNS uranium_NN gas_NN needed_VBN turn_VB radioactive_JJ element_NN nuclear_JJ fuel_NN
World,Thai Premier Creates Panel to Probe 84 Deaths in Southern State,Thailand #39;s Prime Minister Thaksin Shinawatra said he will set up an inquiry into the deaths of 84 people who suffocated after being taken to an army camp in the majority-Muslim southern province of Narathiwat.,thailand 39s prime minister thaksin shinawatra said set inquiry death 84 people suffocated taken army camp majoritymuslim southern province narathiwat,NN CD JJ NN NN NN VBD PRP MD VB RP DT NN IN DT NNS IN CD NNS WP VBD IN VBG VBN TO DT NN NN IN DT NN JJ NN IN NN,thailand_NN 39s_CD prime_JJ minister_NN thaksin_NN shinawatra_NN said_VBD set_VB inquiry_NN death_NNS 84_CD people_NNS suffocated_VBD taken_VBN army_NN camp_NN majoritymuslim_NN southern_JJ province_NN narathiwat_NN
World,Indonesian police reenact Jakarta embassy blast,JAKARTA - Indonesian police on Sunday reenacted Thursday #39;s car bomb attack in front of the Australian Embassy that killed nine people and injured 182 others.,jakarta indonesian police sunday reenacted thursday 39s car bomb attack front australian embassy killed nine people injured 182 others,NN JJ NN IN NN VBN RB CD NN NN NN IN NN IN DT JJ NN WDT VBD CD NNS CC JJ CD NNS,jakarta_NN indonesian_JJ police_NN sunday_NN reenacted_VBN thursday_RB 39s_CD car_NN bomb_NN attack_NN front_NN australian_JJ embassy_NN killed_VBD nine_CD people_NNS injured_JJ 182_CD others_NNS
World,Venezuelan President Approves Media Law,A law that gives the government control over the content of radio and television programs in Venezuela took effect Thursday.,law give government control content radio television program venezuela took effect thursday,DT NN WDT VBZ DT NN NN IN DT NN IN NN CC NN NNS IN JJ VBD NN NN,law_NN give_VBZ government_NN control_NN content_NN radio_NN television_NN program_NNS venezuela_JJ took_VBD effect_NN thursday_NN
World,Putin calls for media to fight terror,President Vladimir Putin said Friday that the media could not just be passive observers in the face of terrorist threats and called on journalists to use their work to advance the anti-terrorist cause.,president vladimir putin said friday medium could passive observer face terrorist threat called journalist use work advance antiterrorist cause,NN NN NN VBD NN IN DT NNS MD RB RB VB JJ NNS IN DT NN IN JJ NNS CC VBN IN NNS TO VB PRP$ NN TO VB DT NN NN,president_NN vladimir_NN putin_NN said_VBD friday_NN medium_NNS could_MD passive_JJ observer_NNS face_NN terrorist_JJ threat_NNS called_VBN journalist_NNS use_VB work_NN advance_VB antiterrorist_NN cause_NN
World,China Mulls Measures After Textile Quotas Scrapped,"China will consider adopting measures to protect its interests and those of its trading partners once global textile quotas are scrapped at the end of this month, a government spokesman said on Friday.",china consider adopting measure protect interest trading partner global textile quota scrapped end month government spokesman said friday,NN MD VB VBG NNS TO VB PRP$ NNS CC DT IN PRP$ NN NNS RB JJ NN NNS VBP VBN IN DT NN IN DT NN DT NN NN VBD IN NN,china_NN consider_VB adopting_VBG measure_NNS protect_VB interest_NNS trading_NN partner_NNS global_JJ textile_NN quota_NNS scrapped_VBN end_NN month_NN government_NN spokesman_NN said_VBD friday_NN
World,Britons die in Jordan bus crash,At least six Britons are believed to have died in a crash in Jordan near the ancient city of Petra.,least six briton believed died crash jordan near ancient city petra,IN JJS CD NNS VBP VBN TO VB VBN IN DT NN IN NN IN DT JJ NN IN NN,least_JJS six_CD briton_NNS believed_VBN died_VBN crash_NN jordan_NN near_IN ancient_JJ city_NN petra_NN
World,"India, Nepal Hold Talks Over Tackling Maoist Revolt",Nepali Prime Minister Sher Bahadur Deuba held talks with his Indian counterpart on Thursday to try to secure more help to crush an increasingly deadly Maoist revolt in the poor Himalayan nation.,nepali prime minister sher bahadur deuba held talk indian counterpart thursday try secure help crush increasingly deadly maoist revolt poor himalayan nation,JJ JJ NN NN NN JJ VBD NNS IN PRP$ JJ NN IN NN TO VB TO VB JJR NN TO VB DT RB JJ NN NN IN DT JJ JJ NN,nepali_JJ prime_JJ minister_NN sher_NN bahadur_NN deuba_JJ held_VBD talk_NNS indian_JJ counterpart_NN thursday_NN try_VB secure_VB help_NN crush_VB increasingly_RB deadly_JJ maoist_NN revolt_NN poor_JJ himalayan_JJ nation_NN
World,"US, Russia secretly remove uranium from Uzbekistan (AFP)","AFP - The United States and Russia carried out a secret operation last week to remove weapons-grade uranium from the former Soviet republic of Uzbekistan, whose government is facing growing Islamist unrest, the Energy Department announced.",afp united state russia carried secret operation last week remove weaponsgrade uranium former soviet republic uzbekistan whose government facing growing islamist unrest energy department announced,IN DT JJ NNS CC VB VBN RP DT JJ NN JJ NN TO VB JJ NN IN DT JJ JJ NN IN JJ WP$ NN VBZ VBG VBG JJ IN DT NN NN VBD,afp_IN united_JJ state_NNS russia_VB carried_VBN secret_JJ operation_NN last_JJ week_NN remove_VB weaponsgrade_JJ uranium_NN former_JJ soviet_JJ republic_NN uzbekistan_JJ whose_WP$ government_NN facing_VBG growing_VBG islamist_JJ unrest_IN energy_NN department_NN announced_VBD
World,Musharraf May Remain as Pakistan #39;s Military Chief,"Pakistan #39;s President Pervez Musharraf, who took power in a bloodless coup in 1999 on the grounds he could provide stable democracy, is strongly hinting he will not step down as army chief at the end of this year as promised.",pakistan 39s president pervez musharraf took power bloodless coup 1999 ground could provide stable democracy strongly hinting step army chief end year promised,JJ CD NN NNS NN WP VBD NN IN DT NN NN IN CD IN DT NNS PRP MD VB JJ NN VBZ RB VBG PRP MD RB VB RP IN NN NN IN DT NN IN DT NN IN VBN,pakistan_JJ 39s_CD president_NN pervez_NNS musharraf_NN took_VBD power_NN bloodless_NN coup_NN 1999_CD ground_NNS could_MD provide_VB stable_JJ democracy_NN strongly_RB hinting_VBG step_VB army_NN chief_NN end_NN year_NN promised_VBN
World,Planes  #39;blown up by terrorists #39;," quot;Both planes were destroyed as the result of terrorist acts, quot; spokesman Lt Gen Andrei Fetisov told the Itar-Tass news agency.",quotboth plane destroyed result terrorist act quot spokesman lt gen andrei fetisov told itartass news agency,DT NNS VBD VBN IN DT NN IN JJ NNS VBP NN NN NN NN NN VBD DT NN NN NN,quotboth_DT plane_NNS destroyed_VBN result_NN terrorist_JJ act_NNS quot_VBP spokesman_NN lt_NN gen_NN andrei_NN fetisov_NN told_VBD itartass_NN news_NN agency_NN
World,Rain adds to exhaustion as earthquake-hit Japan fears landslides (AFP),AFP - Rain has triggered fears of fresh landslides in the Niigata region hit by Japan's deadliest earthquake in nine years as exhaustion was wearing down tens of thousands in shelters.,afp rain triggered fear fresh landslide niigata region hit japan deadliest earthquake nine year exhaustion wearing ten thousand shelter,NN NN VBZ VBN NNS IN JJ NNS IN DT JJ NN VBN IN NNS JJ NN IN CD NNS IN NN VBD VBG RP NNS IN NNS IN NNS,afp_NN rain_NN triggered_VBN fear_NNS fresh_JJ landslide_NNS niigata_JJ region_NN hit_VBN japan_NNS deadliest_JJ earthquake_NN nine_CD year_NNS exhaustion_NN wearing_VBG ten_NNS thousand_NNS shelter_NNS
World,Factory explosion kills 14 people in Thailand,"About 14 people were killed and two others were injured Sunday in an explosion at a fireworks factory in Thailand #39;s central Ayuthaya province, said a local official.",14 people killed two others injured sunday explosion firework factory thailand 39s central ayuthaya province said local official,IN CD NNS VBD VBN CC CD NNS VBD VBN NN IN DT NN IN DT JJ NN IN NN CD JJ NN NN VBD DT JJ NN,14_CD people_NNS killed_VBN two_CD others_NNS injured_VBN sunday_NN explosion_NN firework_JJ factory_NN thailand_NN 39s_CD central_JJ ayuthaya_NN province_NN said_VBD local_JJ official_NN
World,Sadr Militiamen Still in Control of Iraq Shrine," NAJAF, Iraq (Reuters) - Rebel Shi'ite fighters appeared  still to be in control of the Imam Ali mosque in the Iraqi city  of Najaf, but the whereabouts of their leader, the fiery cleric  Moqtada al-Sadr, were unknown on Saturday.",najaf iraq reuters rebel shiite fighter appeared still control imam ali mosque iraqi city najaf whereabouts leader fiery cleric moqtada alsadr unknown saturday,JJ NN NNS VBP JJ NNS VBD RB TO VB IN NN IN DT NN NN NN IN DT JJ NN IN NNS CC DT NNS IN PRP$ NN DT NN NN NN NN VBD JJ IN NN,najaf_JJ iraq_NN reuters_NNS rebel_VBP shiite_JJ fighter_NNS appeared_VBD still_RB control_NN imam_NN ali_NN mosque_NN iraqi_JJ city_NN najaf_NNS whereabouts_NNS leader_NN fiery_NN cleric_NN moqtada_NN alsadr_NN unknown_JJ saturday_NN
